400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforSeptember 15, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230915C00600000 2023-01-23 11:44AM EST 600.00 0.06 0.04 0.26 0.00 - 68 513 21.46%
SPY230915C00605000 2023-01-13 10:48AM EST 605.00 0.05 0.01 0.23 0.00 - 1 36 21.51%
SPY230915C00610000 2023-01-20 2:39PM EST 610.00 0.04 0.00 0.23 0.00 - 25 43 21.88%
SPY230915C00615000 2023-01-20 3:46PM EST 615.00 0.04 0.03 0.22 -0.01 -20.00% 2 23 22.12%
SPY230915C00620000 2022-12-19 3:38PM EST 620.00 0.04 0.00 0.06 0.00 - 3 246 19.53%
SPY230915C00625000 2023-01-11 11:53AM EST 625.00 0.04 0.00 0.24 0.00 - 20 18 23.07%
SPY230915C00630000 2023-01-17 3:47PM EST 630.00 0.04 0.00 0.24 -0.01 -20.00% 3 27 23.41%
SPY230915C00635000 2023-01-24 3:54PM EST 635.00 0.03 0.03 0.23 +0.02 +200.00% 57 186 23.63%
SPY230915C00640000 2022-12-13 3:06PM EST 640.00 0.08 0.02 0.04 0.00 - 1 100 20.02%
SPY230915C00645000 2023-01-17 3:47PM EST 645.00 0.04 0.00 0.23 0.00 - 1 2,644 24.32%
SPY230915C00650000 2023-01-24 10:10AM EST 650.00 0.02 0.01 0.15 +0.01 +100.00% 1 798 23.49%
PutsforSeptember 15, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230915P00150000 2023-01-24 2:55PM EST 150.00 0.34 0.14 0.38 -0.02 -5.56% 66 4,702 50.88%
SPY230915P00155000 2023-01-23 12:07PM EST 155.00 0.39 0.17 0.58 0.00 - 30 2,002 51.61%
SPY230915P00160000 2023-01-19 10:45AM EST 160.00 0.49 0.20 0.61 0.00 - 1 1,775 50.49%
SPY230915P00165000 2023-01-11 1:22PM EST 165.00 0.50 0.23 0.47 0.00 - 20 1,621 49.90%
SPY230915P00170000 2023-01-24 2:26PM EST 170.00 0.49 0.26 0.68 -0.02 -3.92% 1 2,144 50.95%
SPY230915P00175000 2023-01-20 11:50AM EST 175.00 0.55 0.30 0.71 0.00 - 1 1,536 49.68%
SPY230915P00180000 2023-01-24 11:28AM EST 180.00 0.58 0.34 0.75 -0.01 -1.69% 3 1,562 48.54%
SPY230915P00185000 2023-01-09 11:46AM EST 185.00 0.72 0.38 0.80 0.00 - 326 1,524 47.49%
SPY230915P00190000 2023-01-20 10:38AM EST 190.00 0.72 0.42 0.85 0.00 - 1 1,357 46.44%
SPY230915P00195000 2023-01-12 4:02PM EST 195.00 0.74 0.46 0.90 0.00 - 10 1,165 45.39%
SPY230915P00200000 2023-01-24 2:27PM EST 200.00 0.72 0.50 0.96 -0.06 -7.69% 2 5,913 44.40%
SPY230915P00205000 2023-01-19 11:57AM EST 205.00 1.01 0.55 1.02 0.00 - 6 2,109 43.41%
SPY230915P00210000 2023-01-24 3:40PM EST 210.00 0.85 0.80 1.08 -0.06 -6.59% 4 1,758 42.42%
SPY230915P00215000 2023-01-24 3:04PM EST 215.00 0.93 0.66 1.15 -0.10 -9.71% 5 2,520 41.49%
SPY230915P00220000 2023-01-24 10:06AM EST 220.00 1.08 0.72 1.22 -0.06 -5.26% 2 1,182 40.55%
SPY230915P00225000 2023-01-24 11:58AM EST 225.00 1.10 0.78 1.30 -0.07 -5.98% 5 2,209 39.65%
SPY230915P00230000 2023-01-24 10:46AM EST 230.00 1.18 0.85 1.39 -0.04 -3.28% 1 1,804 38.79%
SPY230915P00235000 2023-01-24 9:44AM EST 235.00 1.30 0.93 1.48 +0.03 +2.36% 1 2,022 37.92%
SPY230915P00240000 2023-01-19 9:38AM EST 240.00 1.70 1.01 1.58 0.00 - 5 1,005 37.09%
SPY230915P00245000 2023-01-24 12:56PM EST 245.00 1.44 1.11 1.68 -0.09 -5.88% 14 2,296 36.23%
SPY230915P00250000 2023-01-24 2:45PM EST 250.00 1.52 1.44 1.80 -0.06 -3.80% 40 11,774 35.43%
SPY230915P00255000 2023-01-20 3:01PM EST 255.00 1.89 1.32 1.92 0.00 - 1 1,408 34.62%
SPY230915P00260000 2023-01-24 3:32PM EST 260.00 1.81 1.44 2.06 -0.08 -4.23% 7 1,298 33.85%
SPY230915P00265000 2023-01-24 12:50PM EST 265.00 1.94 1.58 2.20 -0.07 -3.48% 20 888 33.06%
SPY230915P00270000 2023-01-24 12:39PM EST 270.00 2.12 1.73 2.36 -0.05 -2.30% 5 992 32.31%
SPY230915P00275000 2023-01-24 2:25PM EST 275.00 2.25 1.89 2.53 -0.04 -1.75% 11 1,208 31.57%
SPY230915P00280000 2023-01-24 3:31PM EST 280.00 2.43 2.07 2.72 -0.15 -5.81% 1 941 30.85%
SPY230915P00285000 2023-01-23 2:28PM EST 285.00 2.73 2.27 2.92 0.00 - 1 700 30.12%
SPY230915P00290000 2023-01-24 3:24PM EST 290.00 2.90 2.49 3.15 -0.19 -6.15% 10 967 29.43%
SPY230915P00295000 2023-01-24 3:25PM EST 295.00 3.16 2.73 3.40 -0.12 -3.66% 6 1,120 28.76%
SPY230915P00300000 2023-01-24 4:07PM EST 300.00 3.35 3.30 3.68 -0.24 -6.69% 82 8,779 28.10%
SPY230915P00305000 2023-01-23 2:36PM EST 305.00 3.98 3.30 3.99 0.00 - 8 5,054 27.47%
SPY230915P00310000 2023-01-24 2:56PM EST 310.00 4.00 3.63 4.33 -0.32 -7.41% 1 7,947 26.84%
SPY230915P00315000 2023-01-24 4:02PM EST 315.00 4.28 4.00 4.71 -0.32 -6.96% 6 11,729 26.24%
SPY230915P00320000 2023-01-24 4:14PM EST 320.00 4.72 4.65 5.13 -0.38 -7.45% 143 4,118 25.64%
SPY230915P00325000 2023-01-24 3:33PM EST 325.00 5.27 4.87 5.59 -0.36 -6.39% 514 6,770 25.06%
SPY230915P00330000 2023-01-24 1:51PM EST 330.00 5.75 5.37 6.11 -0.27 -4.49% 45 3,581 24.50%
SPY230915P00335000 2023-01-24 1:31PM EST 335.00 6.41 5.92 6.68 -0.30 -4.47% 107 2,196 23.95%
SPY230915P00340000 2023-01-24 4:12PM EST 340.00 6.85 6.85 7.30 -0.40 -5.52% 513 14,160 23.39%
SPY230915P00345000 2023-01-24 4:02PM EST 345.00 7.53 7.21 8.01 -0.44 -5.52% 15 10,604 22.88%
SPY230915P00350000 2023-01-24 3:52PM EST 350.00 8.44 8.00 8.50 -0.38 -4.31% 221 15,753 22.04%
SPY230915P00355000 2023-01-24 1:20PM EST 355.00 9.35 8.75 9.61 -0.51 -5.17% 13 1,736 21.82%
SPY230915P00360000 2023-01-24 4:01PM EST 360.00 10.06 9.63 10.52 -0.46 -4.37% 44 5,465 21.29%
SPY230915P00365000 2023-01-24 11:56AM EST 365.00 11.38 10.58 11.51 0.00 - 17 2,820 20.76%
SPY230915P00370000 2023-01-24 4:11PM EST 370.00 11.90 11.62 12.53 -0.85 -6.67% 39 18,978 20.16%
SPY230915P00375000 2023-01-24 3:38PM EST 375.00 13.56 13.00 13.69 -0.07 -0.51% 155 8,448 19.61%
SPY230915P00380000 2023-01-24 4:13PM EST 380.00 14.50 13.95 15.01 -0.50 -3.33% 76 9,941 19.10%
SPY230915P00385000 2023-01-24 3:59PM EST 385.00 16.16 15.27 16.38 -0.23 -1.40% 50 3,168 18.52%
SPY230915P00390000 2023-01-24 4:10PM EST 390.00 17.00 16.69 17.85 -1.00 -5.56% 58 15,372 17.92%
SPY230915P00395000 2023-01-24 11:17AM EST 395.00 19.79 18.23 19.45 -0.09 -0.45% 143 6,130 17.31%
SPY230915P00400000 2023-01-24 3:57PM EST 400.00 21.00 20.10 21.18 -0.59 -2.73% 210 9,375 16.67%
SPY230915P00405000 2023-01-24 4:03PM EST 405.00 22.15 21.71 23.05 -0.95 -4.11% 4 3,037 16.01%
SPY230915P00410000 2023-01-24 3:24PM EST 410.00 24.71 23.69 25.11 -0.29 -1.16% 107 1,458 15.34%
SPY230915P00415000 2023-01-24 10:34AM EST 415.00 27.80 25.86 27.35 -0.26 -0.93% 1 5,133 14.65%
SPY230915P00420000 2023-01-24 11:07AM EST 420.00 29.80 28.25 29.82 -0.09 -0.30% 2 508 13.95%
SPY230915P00425000 2023-01-24 2:49PM EST 425.00 31.86 30.87 32.53 -1.61 -4.81% 2 2,856 13.22%
SPY230915P00430000 2023-01-24 11:29AM EST 430.00 34.54 33.76 35.51 -0.32 -0.92% 20 5,550 12.48%
SPY230915P00435000 2023-01-18 10:46AM EST 435.00 41.49 36.93 38.79 0.00 - 1 1,898 11.72%
SPY230915P00440000 2023-01-24 11:04AM EST 440.00 41.85 40.40 42.38 +1.35 +3.33% 10 3,650 10.93%
SPY230915P00445000 2023-01-23 10:32AM EST 445.00 47.53 44.18 46.29 0.00 - 6 2,861 10.11%
SPY230915P00450000 2023-01-23 11:03AM EST 450.00 50.20 48.29 50.56 0.00 - 1 2,166 9.32%
SPY230915P00455000 2023-01-23 12:04PM EST 455.00 53.75 52.73 55.31 0.00 - 4 25 9.27%
SPY230915P00460000 2023-01-20 3:52PM EST 460.00 64.30 57.70 60.34 0.00 - 4 13 9.99%
SPY230915P00465000 2023-01-13 9:30AM EST 465.00 70.94 62.70 65.34 0.00 - 1 1 10.61%
SPY230915P00470000 2023-01-18 3:43PM EST 470.00 78.25 67.70 70.34 0.00 - 1 16 11.21%
SPY230915P00475000 2022-12-22 10:46AM EST 475.00 95.89 78.47 80.25 0.00 - 1 1 20.51%
SPY230915P00480000 2023-01-13 9:34AM EST 480.00 86.07 77.69 80.34 0.00 - 1 2 12.38%
SPY230915P00485000 2023-01-19 12:41PM EST 485.00 96.64 82.69 85.34 0.00 - 2 0 12.95%
SPY230915P00490000 2023-01-17 10:31AM EST 490.00 90.42 87.69 90.35 0.00 - 1 0 13.56%
SPY230915P00495000 2022-12-14 12:23PM EST 495.00 92.94 95.93 97.62 0.00 - 1 0 19.65%
SPY230915P00500000 2023-01-12 12:41PM EST 500.00 102.30 97.69 100.35 0.00 - 6 4 14.65%
SPY230915P00505000 2022-10-26 8:38AM EST 505.00 122.16 0.00 0.00 0.00 - 2 0 0.00%
SPY230915P00510000 2023-01-13 1:11PM EST 510.00 113.16 107.68 110.35 0.00 - 1 0 15.70%
SPY230915P00515000 2022-08-24 9:07AM EST 515.00 103.82 145.89 148.44 0.00 - 2 0 52.99%
SPY230915P00520000 2022-12-20 1:12PM EST 520.00 139.40 129.93 130.42 0.00 - 3 0 33.55%
SPY230915P00525000 2022-11-17 3:26PM EST 525.00 133.30 141.05 143.28 0.00 - 1 0 42.35%
SPY230915P00530000 2022-08-24 9:07AM EST 530.00 118.82 161.02 163.55 0.00 - 2 0 55.67%
SPY230915P00535000 2022-12-20 2:37PM EST 535.00 153.83 145.72 146.62 0.00 - 6 0 37.07%
SPY230915P00540000 2022-06-23 9:32AM EST 540.00 163.28 143.45 146.85 0.00 - - 0 32.01%
SPY230915P00545000 2022-08-15 1:32PM EST 545.00 116.98 150.75 152.97 0.00 - 2 1 34.13%
SPY230915P00550000 2022-10-31 11:50AM EST 550.00 163.83 150.74 154.55 0.00 - 2 0 29.89%
SPY230915P00555000 2022-06-23 9:36AM EST 555.00 178.56 158.45 161.85 0.00 - - 0 33.93%
SPY230915P00560000 2022-08-11 1:00PM EST 560.00 137.68 154.04 156.14 0.00 - 2 1 0.00%
SPY230915P00565000 2022-09-22 11:40AM EST 565.00 189.80 189.42 191.75 0.00 - 2 0 55.23%
SPY230915P00570000 2022-06-23 1:45PM EST 570.00 194.01 173.45 176.85 0.00 - - 0 35.76%
SPY230915P00575000 2022-12-01 12:43PM EST 575.00 169.08 191.14 192.82 0.00 - 2 0 49.18%
SPY230915P00580000 2022-11-04 11:56AM EST 580.00 208.56 174.05 175.05 0.00 - 3 0 0.00%
SPY230915P00585000 2022-06-23 9:18AM EST 585.00 208.68 188.45 191.85 0.00 - - 0 37.51%
SPY230915P00590000 2023-01-18 1:56PM EST 590.00 196.30 187.66 190.38 0.00 - 20 0 23.30%
SPY230915P00595000 2022-06-23 9:20AM EST 595.00 218.73 198.45 201.85 0.00 - - 0 38.64%
SPY230915P00600000 2023-01-18 1:39PM EST 600.00 206.65 197.65 200.38 0.00 - 20 0 24.13%
SPY230915P00605000 2022-06-23 9:23AM EST 605.00 228.32 208.45 211.85 0.00 - - 0 39.74%
SPY230915P00610000 2023-01-18 11:55AM EST 610.00 215.65 207.65 210.39 0.00 - 20 0 25.01%
SPY230915P00615000 2022-06-23 9:24AM EST 615.00 238.19 218.45 221.85 0.00 - - 0 40.81%
SPY230915P00650000 2022-09-21 9:25AM EST 650.00 263.36 278.99 281.46 0.00 - 1 0 70.56%
