400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforFebruary 10, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230210P00300000 2023-01-24 3:59PM EST 300.00 0.04 0.03 0.04 +0.01 +33.33% 151 24,179 49.61%
SPY230210P00305000 2023-01-24 2:48PM EST 305.00 0.03 0.03 0.04 -0.01 -25.00% 2 6,704 46.88%
SPY230210P00310000 2023-01-24 9:40AM EST 310.00 0.03 0.04 0.05 -0.02 -40.00% 65 18,449 45.51%
SPY230210P00315000 2023-01-24 12:49PM EST 315.00 0.05 0.04 0.06 +0.01 +25.00% 11 45,757 43.75%
SPY230210P00320000 2023-01-24 10:09AM EST 320.00 0.06 0.05 0.06 0.00 - 1 838 41.21%
SPY230210P00325000 2023-01-24 12:54PM EST 325.00 0.06 0.06 0.07 -0.01 -14.29% 447 37,472 39.26%
SPY230210P00330000 2023-01-24 3:57PM EST 330.00 0.07 0.07 0.08 -0.02 -22.22% 124 33,170 37.31%
SPY230210P00335000 2023-01-24 3:31PM EST 335.00 0.09 0.08 0.09 -0.01 -10.00% 529 2,142 35.16%
SPY230210P00340000 2023-01-24 4:01PM EST 340.00 0.11 0.10 0.11 -0.01 -8.33% 137 21,155 33.45%
SPY230210P00344000 2023-01-24 3:50PM EST 344.00 0.13 0.11 0.13 -0.01 -7.14% 396 2,067 32.03%
SPY230210P00345000 2023-01-24 2:32PM EST 345.00 0.11 0.12 0.13 -0.04 -26.67% 30 17,342 31.54%
SPY230210P00346000 2023-01-24 3:42PM EST 346.00 0.14 0.12 0.14 +0.01 +7.69% 9 2,473 31.30%
SPY230210P00348000 2023-01-24 1:15PM EST 348.00 0.15 0.15 0.16 -0.01 -6.25% 12 1,269 30.81%
SPY230210P00350000 2023-01-24 4:01PM EST 350.00 0.16 0.15 0.16 -0.02 -11.11% 105 10,895 29.74%
SPY230210P00352000 2023-01-24 3:09PM EST 352.00 0.17 0.16 0.18 -0.03 -15.00% 59 3,104 29.15%
SPY230210P00354000 2023-01-24 3:42PM EST 354.00 0.22 0.18 0.20 +0.04 +22.22% 7 1,568 28.52%
SPY230210P00355000 2023-01-24 4:01PM EST 355.00 0.21 0.19 0.20 -0.03 -12.50% 160 2,418 27.95%
SPY230210P00356000 2023-01-24 2:00PM EST 356.00 0.20 0.20 0.22 -0.05 -20.00% 158 16,062 27.83%
SPY230210P00357000 2023-01-24 3:09PM EST 357.00 0.22 0.21 0.23 -0.04 -15.38% 275 251 27.44%
SPY230210P00358000 2023-01-24 3:45PM EST 358.00 0.26 0.22 0.24 0.00 - 38 817 27.08%
SPY230210P00359000 2023-01-24 3:48PM EST 359.00 0.28 0.24 0.25 +0.05 +21.74% 6 1,301 26.69%
SPY230210P00360000 2023-01-24 4:12PM EST 360.00 0.26 0.25 0.26 -0.05 -16.13% 570 5,236 26.29%
SPY230210P00361000 2023-01-24 4:01PM EST 361.00 0.29 0.26 0.28 -0.03 -9.38% 2 1,650 26.05%
SPY230210P00362000 2023-01-24 2:46PM EST 362.00 0.28 0.28 0.30 -0.04 -12.50% 201 285 25.78%
SPY230210P00363000 2023-01-24 1:46PM EST 363.00 0.29 0.30 0.31 -0.06 -17.14% 45 2,348 25.34%
SPY230210P00364000 2023-01-24 3:59PM EST 364.00 0.34 0.32 0.33 -0.04 -10.53% 1,293 16,846 25.05%
SPY230210P00365000 2023-01-24 4:01PM EST 365.00 0.34 0.34 0.35 -0.09 -20.93% 471 5,723 24.71%
SPY230210P00366000 2023-01-24 3:31PM EST 366.00 0.40 0.36 0.38 -0.02 -4.76% 66 2,194 24.51%
SPY230210P00367000 2023-01-24 3:47PM EST 367.00 0.47 0.39 0.40 0.00 - 59 3,417 24.15%
SPY230210P00368000 2023-01-24 3:49PM EST 368.00 0.50 0.42 0.43 0.00 - 679 2,162 23.88%
SPY230210P00369000 2023-01-24 1:46PM EST 369.00 0.45 0.45 0.47 -0.10 -18.18% 103 2,687 23.68%
SPY230210P00370000 2023-01-24 4:14PM EST 370.00 0.51 0.48 0.50 -0.07 -12.07% 667 4,795 23.37%
SPY230210P00371000 2023-01-24 3:51PM EST 371.00 0.58 0.52 0.54 -0.06 -9.38% 36 864 23.12%
SPY230210P00372000 2023-01-24 4:01PM EST 372.00 0.56 0.57 0.59 -0.24 -30.00% 89 3,937 22.93%
SPY230210P00373000 2023-01-24 4:14PM EST 373.00 0.62 0.61 0.63 -0.10 -13.89% 54 1,960 22.62%
SPY230210P00374000 2023-01-24 4:01PM EST 374.00 0.65 0.66 0.68 -0.12 -15.58% 115 27,004 22.36%
SPY230210P00375000 2023-01-24 4:14PM EST 375.00 0.74 0.72 0.74 -0.15 -16.85% 7,726 9,168 22.14%
SPY230210P00376000 2023-01-24 4:07PM EST 376.00 0.78 0.78 0.81 -0.14 -15.22% 5,175 568 21.97%
SPY230210P00377000 2023-01-24 4:12PM EST 377.00 0.84 0.85 0.87 -0.19 -18.45% 215 2,042 21.68%
SPY230210P00378000 2023-01-24 4:14PM EST 378.00 0.93 0.92 0.95 -0.15 -13.89% 498 1,226 21.49%
SPY230210P00379000 2023-01-24 4:14PM EST 379.00 1.01 1.01 1.03 -0.14 -12.17% 137 967 21.25%
SPY230210P00380000 2023-01-24 4:11PM EST 380.00 1.06 1.09 1.12 -0.24 -18.46% 2,463 12,439 21.03%
SPY230210P00381000 2023-01-24 3:42PM EST 381.00 1.43 1.19 1.21 +0.07 +5.15% 232 1,347 20.78%
SPY230210P00382000 2023-01-24 4:12PM EST 382.00 1.25 1.29 1.32 -0.27 -17.76% 414 1,578 20.58%
SPY230210P00383000 2023-01-24 4:09PM EST 383.00 1.37 1.40 1.44 -0.29 -17.47% 348 1,507 20.39%
SPY230210P00384000 2023-01-24 4:05PM EST 384.00 1.55 1.52 1.56 -0.25 -13.89% 317 26,038 20.15%
SPY230210P00385000 2023-01-24 4:14PM EST 385.00 1.66 1.66 1.70 -0.28 -14.43% 1,455 10,456 19.96%
SPY230210P00386000 2023-01-24 3:54PM EST 386.00 1.99 1.81 1.84 -0.10 -4.78% 565 2,339 19.71%
SPY230210P00387000 2023-01-24 4:14PM EST 387.00 2.00 1.97 2.00 -0.27 -11.89% 1,195 2,341 19.50%
SPY230210P00388000 2023-01-24 4:14PM EST 388.00 2.16 2.13 2.18 -0.24 -10.00% 717 3,238 19.31%
SPY230210P00389000 2023-01-24 4:10PM EST 389.00 2.22 2.32 2.36 -0.33 -12.94% 657 3,095 19.07%
SPY230210P00390000 2023-01-24 4:13PM EST 390.00 2.50 2.52 2.56 -0.38 -13.19% 13,410 5,784 18.85%
SPY230210P00391000 2023-01-24 4:10PM EST 391.00 2.67 2.74 2.78 -0.46 -14.70% 611 2,227 18.64%
SPY230210P00392000 2023-01-24 4:03PM EST 392.00 2.90 2.96 3.01 -0.47 -13.95% 3,835 2,682 18.41%
SPY230210P00393000 2023-01-24 4:07PM EST 393.00 3.16 3.21 3.26 -0.49 -13.42% 819 2,662 18.18%
SPY230210P00394000 2023-01-24 4:04PM EST 394.00 3.38 3.48 3.53 -0.50 -12.89% 564 2,561 17.96%
SPY230210P00395000 2023-01-24 4:14PM EST 395.00 3.80 3.76 3.82 -0.38 -9.09% 1,211 4,211 17.73%
SPY230210P00396000 2023-01-24 4:10PM EST 396.00 3.97 4.07 4.13 -0.58 -12.75% 678 2,789 17.50%
SPY230210P00397000 2023-01-24 4:09PM EST 397.00 4.31 4.41 4.46 -0.59 -12.04% 1,052 1,815 17.26%
SPY230210P00398000 2023-01-24 4:14PM EST 398.00 4.83 4.77 4.82 -0.38 -7.29% 1,370 1,789 17.04%
SPY230210P00399000 2023-01-24 4:13PM EST 399.00 5.13 5.15 5.19 -0.53 -9.36% 2,216 2,275 16.77%
SPY230210P00400000 2023-01-24 4:13PM EST 400.00 5.54 5.53 5.59 -0.51 -8.43% 3,365 4,496 16.52%
SPY230210P00401000 2023-01-24 4:12PM EST 401.00 5.78 5.97 6.02 -0.54 -8.54% 1,612 2,748 16.27%
SPY230210P00402000 2023-01-24 4:14PM EST 402.00 6.48 6.41 6.48 -0.46 -6.63% 1,036 4,070 16.03%
SPY230210P00403000 2023-01-24 4:07PM EST 403.00 6.76 6.89 6.96 -0.56 -7.65% 706 794 15.75%
SPY230210P00404000 2023-01-24 4:02PM EST 404.00 7.12 7.40 7.46 -1.14 -13.80% 452 1,323 15.45%
SPY230210P00405000 2023-01-24 4:03PM EST 405.00 7.71 7.94 7.99 -0.79 -9.29% 2,254 1,956 15.13%
SPY230210P00406000 2023-01-24 4:06PM EST 406.00 8.21 8.48 8.56 -0.83 -9.18% 99 2,466 14.84%
SPY230210P00407000 2023-01-24 3:32PM EST 407.00 9.60 8.77 9.39 -0.21 -2.14% 64 399 15.29%
SPY230210P00408000 2023-01-24 3:31PM EST 408.00 10.23 9.41 9.88 -0.48 -4.48% 115 111 14.52%
SPY230210P00410000 2023-01-24 4:10PM EST 410.00 10.67 10.70 11.21 -1.00 -8.57% 231 207 13.77%
SPY230210P00412000 2023-01-24 11:42AM EST 412.00 13.35 12.09 12.81 +1.12 +9.16% 200 47 13.60%
SPY230210P00414000 2023-01-24 3:59PM EST 414.00 14.35 13.53 14.39 -0.97 -6.33% 3 7 12.77%
SPY230210P00415000 2023-01-23 1:44PM EST 415.00 13.94 14.32 15.21 0.00 - 12 13 12.20%
SPY230210P00418000 2023-01-24 2:17PM EST 418.00 18.00 16.83 17.81 +0.54 +3.09% 1 1 7.91%
SPY230210P00420000 2023-01-24 3:32PM EST 420.00 19.93 18.62 19.65 -1.17 -5.55% 14 8 0.00%
SPY230210P00422000 2023-01-18 11:22AM EST 422.00 26.80 20.50 21.56 0.00 - 2 0 0.00%
SPY230210P00425000 2023-01-24 9:37AM EST 425.00 26.55 23.46 24.57 +0.35 +1.34% 2 5 0.00%
SPY230210P00430000 2023-01-24 9:30AM EST 430.00 31.00 28.46 29.57 -0.26 -0.83% 17 0 0.00%
SPY230210P00434000 2023-01-19 10:12AM EST 434.00 45.50 32.46 33.57 0.00 - 1 0 0.00%
SPY230210P00440000 2023-01-19 3:16PM EST 440.00 49.72 38.46 39.57 0.00 - 59 36 0.00%
SPY230210P00445000 2023-01-24 3:29PM EST 445.00 44.40 43.46 44.57 -7.69 -14.76% 1 0 0.00%
SPY230210P00460000 2023-01-19 3:15PM EST 460.00 69.40 58.46 59.57 0.00 - 16 10 0.00%
SPY230210P00470000 2023-01-06 9:47AM EST 470.00 89.94 68.46 69.57 0.00 - 3 3 0.00%
SPY230210P00480000 2023-01-17 9:31AM EST 480.00 81.10 78.46 79.57 0.00 - 1 0 0.00%
SPY230210P00495000 2023-01-18 9:50AM EST 495.00 95.86 93.46 94.57 0.00 - - 0 0.00%
SPY230210P00500000 2023-01-10 9:54AM EST 500.00 111.52 98.46 99.57 0.00 - - 0 0.00%
