400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforDecember 20, 2024
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY241220C00415000 2023-01-23 12:26PM EST 415.00 47.90 45.00 49.88 0.00 - 15 4,374 25.49%
SPY241220C00420000 2023-01-24 12:05PM EST 420.00 44.20 43.00 47.00 -0.50 -1.12% 2 1,898 25.06%
SPY241220C00425000 2023-01-20 3:49PM EST 425.00 39.50 39.50 44.50 0.00 - 3 2,191 24.76%
SPY241220C00430000 2023-01-24 3:48PM EST 430.00 38.50 36.50 41.50 -1.70 -4.23% 14 2,043 24.21%
SPY241220C00435000 2023-01-24 2:29PM EST 435.00 36.00 34.00 39.00 -2.00 -5.26% 36 1,423 23.86%
SPY241220C00440000 2023-01-23 2:13PM EST 440.00 35.00 31.50 36.50 0.00 - 19 3,182 23.48%
SPY241220C00445000 2023-01-23 12:57PM EST 445.00 30.93 29.00 34.00 0.00 - 10 2,373 23.06%
SPY241220C00450000 2023-01-24 3:23PM EST 450.00 29.00 27.20 32.00 -0.91 -3.04% 2 3,701 22.84%
SPY241220C00455000 2023-01-24 11:52AM EST 455.00 26.75 24.50 29.50 +3.60 +15.55% 1 7,961 22.35%
SPY241220C00460000 2023-01-23 3:37PM EST 460.00 27.00 23.00 27.50 0.00 - 27 2,604 22.07%
SPY241220C00465000 2023-01-24 3:50PM EST 465.00 22.70 20.50 25.50 +1.07 +4.95% 8 705 21.74%
SPY241220C00470000 2023-01-23 3:45PM EST 470.00 21.42 18.50 23.50 0.00 - 4 2,145 21.38%
SPY241220C00475000 2023-01-23 2:40PM EST 475.00 19.00 16.50 21.50 0.00 - 183 1,264 20.98%
SPY241220C00480000 2023-01-24 2:09PM EST 480.00 17.00 17.00 20.00 -1.70 -9.09% 11 3,365 20.79%
SPY241220C00485000 2023-01-18 3:02PM EST 485.00 14.84 13.50 18.50 0.00 - 7 1,485 20.56%
SPY241220C00490000 2023-01-24 3:21PM EST 490.00 12.95 12.95 17.00 -0.30 -2.26% 2 1,152 20.30%
SPY241220C00495000 2023-01-23 2:45PM EST 495.00 13.43 12.20 15.50 0.00 - 2 1,068 19.99%
SPY241220C00500000 2023-01-24 3:44PM EST 500.00 11.00 11.00 13.00 -2.09 -15.97% 4 3,606 19.07%
