400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforSeptember 29, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230929C00381000 2023-01-09 10:38AM EST 381.00 41.14 42.72 44.50 0.00 - 2 4 26.55%
SPY230929C00382000 2023-01-23 11:02AM EST 382.00 42.68 42.01 43.77 0.00 - 2 17 26.40%
SPY230929C00383000 2023-01-23 2:18PM EST 383.00 43.01 41.18 43.15 0.00 - 2 4 26.34%
SPY230929C00384000 2023-01-19 11:43AM EST 384.00 34.10 40.47 42.44 0.00 - 10 29 26.20%
SPY230929C00385000 2023-01-23 2:20PM EST 385.00 41.52 39.89 41.62 0.00 - 6 65 25.97%
SPY230929C00386000 2023-01-12 11:35AM EST 386.00 38.25 39.07 41.01 0.00 - 2 8 25.90%
SPY230929C00387000 2023-01-06 10:35AM EST 387.00 31.89 38.38 40.31 0.00 - 1 3 25.76%
SPY230929C00388000 2023-01-10 11:29AM EST 388.00 33.50 37.68 39.60 0.00 - 1 2 25.61%
SPY230929C00389000 2023-01-09 10:04AM EST 389.00 35.80 37.00 38.91 0.00 - 5 6 25.48%
SPY230929C00390000 2023-01-24 4:01PM EST 390.00 37.50 36.31 38.21 -0.76 -1.99% 2 949 25.33%
SPY230929C00391000 2023-01-12 11:39AM EST 391.00 35.43 35.63 37.52 0.00 - 14 11 25.18%
SPY230929C00392000 2023-01-10 10:25AM EST 392.00 31.70 35.07 36.74 0.00 - 1 28 24.97%
SPY230929C00393000 2023-01-23 1:18PM EST 393.00 36.23 34.29 36.15 0.00 - 1 148 24.89%
SPY230929C00394000 2023-01-20 1:58PM EST 394.00 30.50 33.62 35.47 0.00 - 1 127 24.75%
SPY230929C00395000 2023-01-23 12:19PM EST 395.00 34.50 32.95 34.80 0.00 - 3 612 24.61%
SPY230929C00396000 2023-01-12 11:32AM EST 396.00 31.96 32.30 34.13 0.00 - 6 12 24.47%
SPY230929C00397000 2023-01-23 1:40PM EST 397.00 33.90 31.75 33.37 0.00 - 1 11 24.25%
SPY230929C00398000 2023-01-23 2:20PM EST 398.00 32.78 31.10 32.71 0.00 - 12 49 24.11%
SPY230929C00400000 2023-01-24 12:23PM EST 400.00 30.43 29.71 31.49 -0.60 -1.93% 4 489 23.89%
SPY230929C00405000 2023-01-23 3:20PM EST 405.00 27.70 26.58 28.30 0.00 - 4 96 23.17%
