400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforJanuary 31, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230131C00404000 2023-01-24 4:12PM EST 404.00 2.31 2.24 2.27 +0.04 +1.76% 4,897 1,993 17.46%
SPY230131C00405000 2023-01-24 4:14PM EST 405.00 1.84 1.86 1.88 -0.04 -2.13% 10,064 2,502 17.12%
SPY230131C00406000 2023-01-24 4:05PM EST 406.00 1.54 1.53 1.55 +0.02 +1.32% 1,961 981 16.88%
SPY230131C00407000 2023-01-24 4:10PM EST 407.00 1.32 1.24 1.26 -0.03 -2.22% 2,140 2,108 16.64%
SPY230131C00408000 2023-01-24 4:12PM EST 408.00 1.05 1.00 1.01 +0.04 +3.96% 2,419 1,174 16.41%
SPY230131C00409000 2023-01-24 4:12PM EST 409.00 0.82 0.79 0.80 +0.02 +2.50% 1,560 885 16.19%
SPY230131C00410000 2023-01-24 4:13PM EST 410.00 0.62 0.62 0.63 -0.03 -4.62% 10,723 2,093 16.03%
SPY230131C00411000 2023-01-24 4:12PM EST 411.00 0.51 0.48 0.49 -0.05 -8.93% 915 650 15.89%
SPY230131C00412000 2023-01-24 4:04PM EST 412.00 0.41 0.36 0.38 -0.01 -2.38% 750 497 15.80%
SPY230131C00413000 2023-01-24 4:08PM EST 413.00 0.30 0.28 0.29 -0.02 -6.25% 736 880 15.67%
SPY230131C00414000 2023-01-24 3:58PM EST 414.00 0.18 0.21 0.22 -0.06 -25.00% 417 1,999 15.60%
SPY230131C00415000 2023-01-24 4:13PM EST 415.00 0.17 0.16 0.17 -0.01 -5.56% 968 2,657 15.63%
SPY230131C00416000 2023-01-24 4:09PM EST 416.00 0.13 0.12 0.13 -0.02 -13.33% 237 4,430 15.63%
SPY230131C00417000 2023-01-24 3:46PM EST 417.00 0.06 0.09 0.11 -0.05 -45.45% 221 252 15.97%
SPY230131C00418000 2023-01-24 3:58PM EST 418.00 0.07 0.07 0.09 -0.02 -22.22% 572 787 16.16%
SPY230131C00419000 2023-01-24 3:50PM EST 419.00 0.05 0.06 0.07 -0.02 -28.57% 1,035 101 16.21%
SPY230131C00420000 2023-01-24 4:14PM EST 420.00 0.05 0.05 0.06 -0.01 -16.67% 785 817 16.60%
SPY230131C00421000 2023-01-24 2:56PM EST 421.00 0.04 0.04 0.05 -0.01 -20.00% 42 52 16.80%
SPY230131C00422000 2023-01-24 3:41PM EST 422.00 0.02 0.03 0.03 -0.03 -60.00% 89 234 16.41%
SPY230131C00423000 2023-01-24 10:29AM EST 423.00 0.03 0.02 0.03 -0.02 -40.00% 66 48 16.99%
SPY230131C00424000 2023-01-24 3:07PM EST 424.00 0.02 0.02 0.03 -0.02 -50.00% 56 62 17.58%
SPY230131C00426000 2023-01-24 10:30AM EST 426.00 0.01 0.01 0.02 -0.02 -66.67% 1 207 17.97%
SPY230131C00427000 2023-01-23 2:08PM EST 427.00 0.03 0.01 0.02 0.00 - 345 349 18.56%
SPY230131C00428000 2023-01-23 10:35AM EST 428.00 0.02 0.01 0.02 0.00 - 44 57 19.14%
SPY230131C00430000 2023-01-24 2:53PM EST 430.00 0.01 0.01 0.02 -0.01 -50.00% 1,104 4,388 20.31%
SPY230131C00440000 2023-01-20 3:15PM EST 440.00 0.01 0.00 0.00 0.00 - 10 32 12.50%
PutsforJanuary 31, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230131P00330000 2023-01-23 2:49PM EST 330.00 0.02 0.01 0.02 0.00 - 436 384 50.00%
SPY230131P00331000 2023-01-24 3:57PM EST 331.00 0.02 0.01 0.02 0.00 - 2 93 49.22%
SPY230131P00332000 2023-01-24 3:59PM EST 332.00 0.02 0.02 0.03 0.00 - 17 82 50.39%
SPY230131P00337000 2023-01-23 11:30AM EST 337.00 0.02 0.02 0.03 0.00 - 69 67 46.88%
SPY230131P00340000 2023-01-24 3:31PM EST 340.00 0.02 0.02 0.03 0.00 - 186 153 44.73%
SPY230131P00343000 2023-01-23 10:35AM EST 343.00 0.03 0.02 0.03 0.00 - 64 70 42.58%
SPY230131P00344000 2023-01-24 1:07PM EST 344.00 0.01 0.02 0.03 -0.02 -66.67% 1 3,063 41.80%
SPY230131P00346000 2023-01-24 3:59PM EST 346.00 0.04 0.02 0.04 +0.01 +33.33% 7 63 41.60%
SPY230131P00348000 2023-01-23 2:39PM EST 348.00 0.03 0.03 0.04 0.00 - 1,356 1,328 40.23%
SPY230131P00350000 2023-01-24 10:05AM EST 350.00 0.03 0.03 0.04 0.00 - 125 447 38.67%
SPY230131P00351000 2023-01-23 10:35AM EST 351.00 0.04 0.03 0.04 0.00 - 60 72 37.89%
SPY230131P00354000 2023-01-23 10:35AM EST 354.00 0.04 0.03 0.04 0.00 - 60 60 35.74%
SPY230131P00357000 2023-01-24 3:57PM EST 357.00 0.04 0.03 0.04 -0.01 -20.00% 100 61 33.59%
SPY230131P00358000 2023-01-24 2:07PM EST 358.00 0.04 0.03 0.04 -0.01 -20.00% 1 62 32.81%
SPY230131P00359000 2023-01-23 11:37AM EST 359.00 0.04 0.03 0.05 0.00 - 92 96 33.01%
SPY230131P00360000 2023-01-24 3:30PM EST 360.00 0.04 0.04 0.05 -0.01 -20.00% 32 4,491 32.23%
SPY230131P00362000 2023-01-24 2:29PM EST 362.00 0.04 0.04 0.05 -0.02 -33.33% 2 67 30.66%
SPY230131P00363000 2023-01-23 3:04PM EST 363.00 0.06 0.04 0.05 0.00 - 115 119 29.98%
SPY230131P00364000 2023-01-24 11:47AM EST 364.00 0.05 0.04 0.05 0.00 - 69 164 29.30%
SPY230131P00365000 2023-01-24 11:49AM EST 365.00 0.05 0.04 0.05 -0.02 -28.57% 1 266 28.52%
SPY230131P00366000 2023-01-24 9:33AM EST 366.00 0.05 0.04 0.05 -0.01 -16.67% 5 301 27.74%
SPY230131P00368000 2023-01-24 9:39AM EST 368.00 0.07 0.05 0.06 -0.01 -12.50% 2 821 26.86%
SPY230131P00369000 2023-01-24 1:25PM EST 369.00 0.07 0.05 0.06 0.00 - 5 64 26.17%
SPY230131P00370000 2023-01-24 4:01PM EST 370.00 0.07 0.06 0.07 -0.01 -12.50% 228 3,729 25.88%
SPY230131P00371000 2023-01-23 2:48PM EST 371.00 0.11 0.06 0.07 0.00 - 58 59 25.10%
SPY230131P00372000 2023-01-24 2:25PM EST 372.00 0.07 0.06 0.07 -0.04 -36.36% 65 367 24.32%
SPY230131P00373000 2023-01-24 11:35AM EST 373.00 0.09 0.07 0.08 -0.03 -25.00% 13 205 24.02%
SPY230131P00374000 2023-01-24 3:29PM EST 374.00 0.09 0.07 0.08 -0.02 -18.18% 27 1,017 23.24%
SPY230131P00375000 2023-01-24 4:04PM EST 375.00 0.08 0.08 0.09 -0.05 -38.46% 85 730 22.85%
SPY230131P00376000 2023-01-24 2:31PM EST 376.00 0.09 0.09 0.10 -0.06 -40.00% 111 1,031 22.46%
SPY230131P00377000 2023-01-24 3:40PM EST 377.00 0.13 0.10 0.11 -0.02 -13.33% 742 693 21.97%
SPY230131P00378000 2023-01-24 4:09PM EST 378.00 0.11 0.11 0.12 -0.07 -38.89% 359 694 21.44%
SPY230131P00379000 2023-01-24 4:09PM EST 379.00 0.12 0.12 0.13 -0.07 -36.84% 390 418 20.90%
SPY230131P00380000 2023-01-24 4:09PM EST 380.00 0.14 0.13 0.14 -0.06 -30.00% 1,688 6,057 20.26%
SPY230131P00381000 2023-01-24 4:01PM EST 381.00 0.17 0.15 0.16 -0.05 -22.73% 546 287 19.92%
SPY230131P00382000 2023-01-24 3:43PM EST 382.00 0.25 0.17 0.18 -0.01 -3.85% 228 1,147 19.43%
SPY230131P00383000 2023-01-24 4:01PM EST 383.00 0.20 0.19 0.20 -0.09 -31.03% 334 1,135 18.95%
SPY230131P00384000 2023-01-24 4:09PM EST 384.00 0.20 0.22 0.23 -0.13 -39.39% 783 1,394 18.56%
SPY230131P00385000 2023-01-24 4:10PM EST 385.00 0.24 0.26 0.27 -0.16 -40.00% 1,383 10,078 18.26%
SPY230131P00386000 2023-01-24 3:58PM EST 386.00 0.35 0.30 0.31 -0.10 -22.22% 138 1,837 17.85%
SPY230131P00387000 2023-01-24 4:09PM EST 387.00 0.34 0.35 0.37 -0.17 -33.33% 399 655 17.60%
SPY230131P00388000 2023-01-24 4:13PM EST 388.00 0.43 0.42 0.43 -0.17 -28.33% 979 4,421 17.24%
SPY230131P00389000 2023-01-24 4:01PM EST 389.00 0.56 0.49 0.51 -0.12 -17.65% 1,845 3,310 16.94%
SPY230131P00390000 2023-01-24 4:12PM EST 390.00 0.56 0.59 0.60 -0.26 -31.71% 4,023 31,092 16.64%
SPY230131P00391000 2023-01-24 4:03PM EST 391.00 0.67 0.69 0.70 -0.27 -28.72% 811 885 16.29%
SPY230131P00392000 2023-01-24 4:11PM EST 392.00 0.77 0.82 0.83 -0.31 -28.70% 4,257 1,425 16.02%
SPY230131P00393000 2023-01-24 4:12PM EST 393.00 0.93 0.97 0.98 -0.40 -30.08% 2,495 2,698 15.74%
SPY230131P00394000 2023-01-24 4:14PM EST 394.00 1.16 1.14 1.16 -0.30 -20.55% 4,680 2,133 15.49%
SPY230131P00395000 2023-01-24 4:14PM EST 395.00 1.35 1.35 1.37 -0.38 -21.97% 7,732 2,669 15.24%
SPY230131P00396000 2023-01-24 4:14PM EST 396.00 1.60 1.58 1.60 -0.37 -18.78% 3,606 3,824 14.92%
SPY230131P00397000 2023-01-24 4:12PM EST 397.00 1.73 1.85 1.87 -0.62 -26.38% 5,502 1,102 14.62%
SPY230131P00398000 2023-01-24 4:13PM EST 398.00 2.15 2.15 2.18 -0.53 -19.78% 5,194 1,916 14.33%
SPY230131P00399000 2023-01-24 4:14PM EST 399.00 2.55 2.50 2.53 -0.45 -15.00% 8,278 1,780 14.01%
SPY230131P00400000 2023-01-24 4:14PM EST 400.00 2.94 2.89 2.92 -0.45 -13.27% 8,489 2,827 13.66%
SPY230131P00401000 2023-01-24 4:14PM EST 401.00 3.37 3.33 3.36 -0.55 -14.03% 6,370 4,518 13.29%
SPY230131P00402000 2023-01-24 4:09PM EST 402.00 3.63 3.80 3.84 -0.79 -17.87% 1,727 3,278 12.87%
SPY230131P00403000 2023-01-24 4:13PM EST 403.00 4.32 4.33 4.37 -0.63 -12.73% 2,258 1,315 12.38%
SPY230131P00404000 2023-01-24 4:10PM EST 404.00 4.58 4.60 5.21 -0.97 -17.48% 4,205 766 13.17%
SPY230131P00405000 2023-01-24 3:34PM EST 405.00 6.31 5.21 5.86 -0.05 -0.79% 1,247 474 12.76%
SPY230131P00406000 2023-01-24 3:59PM EST 406.00 6.63 5.85 6.40 0.00 - 25 174 11.23%
SPY230131P00407000 2023-01-24 1:26PM EST 407.00 7.63 6.54 7.11 -0.30 -3.78% 10 27 10.07%
SPY230131P00408000 2023-01-24 3:43PM EST 408.00 9.10 7.28 8.09 +0.93 +11.38% 40 3 10.90%
SPY230131P00410000 2023-01-24 3:44PM EST 410.00 10.80 8.84 9.82 -0.01 -0.09% 184 128 7.91%
SPY230131P00414000 2023-01-24 1:07PM EST 414.00 14.27 12.47 13.55 -0.28 -1.92% 1 16 0.00%
SPY230131P00420000 2023-01-23 1:58PM EST 420.00 18.01 18.43 19.55 0.00 - 10 0 0.00%
