400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforFebruary 17, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230217C00404000 2023-01-24 4:06PM EST 404.00 6.60 6.49 6.55 +0.15 +2.33% 4,184 10,128 20.21%
SPY230217C00405000 2023-01-24 4:14PM EST 405.00 5.96 5.99 6.04 -0.04 -0.67% 9,166 37,948 19.95%
SPY230217C00406000 2023-01-24 4:06PM EST 406.00 5.60 5.51 5.56 -0.16 -2.78% 4,346 8,750 19.72%
SPY230217C00407000 2023-01-24 4:13PM EST 407.00 5.11 5.06 5.10 +0.04 +0.79% 3,916 8,259 19.49%
SPY230217C00408000 2023-01-24 3:58PM EST 408.00 4.45 4.63 4.67 -0.22 -4.71% 3,647 10,463 19.28%
SPY230217C00409000 2023-01-24 4:13PM EST 409.00 4.24 4.22 4.26 +0.01 +0.24% 4,347 6,238 19.07%
SPY230217C00410000 2023-01-24 4:14PM EST 410.00 3.81 3.83 3.88 -0.09 -2.31% 6,115 52,189 18.88%
SPY230217C00411000 2023-01-24 4:06PM EST 411.00 3.54 3.47 3.52 0.00 - 1,621 7,519 18.68%
SPY230217C00412000 2023-01-24 4:11PM EST 412.00 3.27 3.14 3.18 +0.08 +2.51% 2,342 11,560 18.49%
SPY230217C00413000 2023-01-24 4:10PM EST 413.00 2.98 2.82 2.86 0.00 - 1,536 9,965 18.29%
SPY230217C00414000 2023-01-24 3:53PM EST 414.00 2.38 2.53 2.57 -0.30 -11.19% 1,327 7,741 18.12%
SPY230217C00415000 2023-01-24 4:14PM EST 415.00 2.26 2.26 2.30 -0.06 -2.59% 4,522 19,888 17.95%
SPY230217C00416000 2023-01-24 4:04PM EST 416.00 2.15 2.02 2.05 +0.07 +3.37% 1,541 7,464 17.79%
SPY230217C00417000 2023-01-24 4:04PM EST 417.00 1.90 1.79 1.82 -0.02 -1.04% 380 7,644 17.62%
SPY230217C00418000 2023-01-24 4:12PM EST 418.00 1.67 1.59 1.62 -0.03 -1.76% 10,659 8,972 17.51%
SPY230217C00419000 2023-01-24 4:13PM EST 419.00 1.42 1.40 1.43 -0.12 -7.79% 364 3,705 17.36%
SPY230217C00420000 2023-01-24 4:14PM EST 420.00 1.24 1.23 1.26 -0.06 -4.62% 3,809 40,706 17.22%
SPY230217C00421000 2023-01-24 4:06PM EST 421.00 1.17 1.08 1.11 +0.03 +2.63% 783 5,383 17.12%
SPY230217C00422000 2023-01-24 4:10PM EST 422.00 1.04 0.95 0.98 -0.03 -2.80% 563 12,791 17.04%
SPY230217C00423000 2023-01-24 4:09PM EST 423.00 0.88 0.83 0.86 -0.02 -2.22% 94 2,396 16.96%
SPY230217C00424000 2023-01-24 4:05PM EST 424.00 0.79 0.73 0.75 -0.02 -2.47% 358 4,244 16.86%
SPY230217C00425000 2023-01-24 4:08PM EST 425.00 0.69 0.63 0.66 0.00 - 1,300 12,721 16.81%
SPY230217C00426000 2023-01-24 4:01PM EST 426.00 0.60 0.55 0.57 -0.03 -4.76% 98 7,204 16.71%
SPY230217C00427000 2023-01-24 4:08PM EST 427.00 0.52 0.48 0.50 -0.05 -8.77% 100 6,930 16.68%
SPY230217C00428000 2023-01-24 4:01PM EST 428.00 0.45 0.42 0.44 -0.01 -2.17% 177 3,027 16.68%
SPY230217C00429000 2023-01-24 3:30PM EST 429.00 0.37 0.36 0.38 -0.06 -13.95% 194 2,529 16.60%
SPY230217C00430000 2023-01-24 4:14PM EST 430.00 0.33 0.32 0.34 -0.04 -10.81% 1,365 17,937 16.68%
SPY230217C00431000 2023-01-24 4:03PM EST 431.00 0.31 0.28 0.29 -0.03 -8.82% 390 3,965 16.58%
SPY230217C00432000 2023-01-24 4:05PM EST 432.00 0.26 0.24 0.26 -0.01 -3.70% 30 6,588 16.65%
SPY230217C00433000 2023-01-24 4:09PM EST 433.00 0.23 0.21 0.23 -0.02 -8.00% 19 1,646 16.70%
SPY230217C00434000 2023-01-24 3:55PM EST 434.00 0.19 0.19 0.20 -0.04 -17.39% 166 2,675 16.70%
SPY230217C00435000 2023-01-24 4:01PM EST 435.00 0.19 0.17 0.18 -0.01 -5.00% 187 9,140 16.80%
SPY230217C00436000 2023-01-24 2:02PM EST 436.00 0.15 0.15 0.16 -0.04 -21.05% 5 2,110 16.85%
SPY230217C00437000 2023-01-24 2:01PM EST 437.00 0.13 0.13 0.14 -0.04 -23.53% 43 2,429 16.85%
SPY230217C00438000 2023-01-24 3:25PM EST 438.00 0.13 0.12 0.13 -0.02 -13.33% 99 2,040 17.04%
SPY230217C00439000 2023-01-24 9:31AM EST 439.00 0.11 0.11 0.12 -0.03 -21.43% 1 1,180 17.19%
SPY230217C00440000 2023-01-24 3:59PM EST 440.00 0.10 0.09 0.10 -0.02 -16.67% 293 35,810 17.09%
SPY230217C00441000 2023-01-24 11:00AM EST 441.00 0.10 0.09 0.10 -0.03 -23.08% 2 4,454 17.43%
SPY230217C00442000 2023-01-24 2:24PM EST 442.00 0.09 0.08 0.09 -0.01 -10.00% 4 1,312 17.53%
SPY230217C00443000 2023-01-23 2:13PM EST 443.00 0.11 0.07 0.08 0.00 - 8 1,102 17.58%
SPY230217C00444000 2023-01-24 2:50PM EST 444.00 0.07 0.06 0.07 -0.01 -12.50% 102 1,073 17.63%
SPY230217C00445000 2023-01-24 3:21PM EST 445.00 0.07 0.06 0.07 -0.01 -12.50% 17 3,147 17.97%
SPY230217C00446000 2023-01-23 10:31AM EST 446.00 0.06 0.05 0.06 0.00 - 6 4,368 17.92%
SPY230217C00447000 2023-01-24 11:13AM EST 447.00 0.05 0.05 0.06 -0.02 -28.57% 100 1,446 18.26%
SPY230217C00448000 2023-01-23 10:25AM EST 448.00 0.05 0.04 0.05 0.00 - 13 5,203 18.16%
SPY230217C00449000 2023-01-23 11:13AM EST 449.00 0.07 0.04 0.05 0.00 - 3 3,388 18.46%
SPY230217C00450000 2023-01-24 10:08AM EST 450.00 0.05 0.04 0.05 +0.01 +25.00% 58 5,233 18.75%
SPY230217C00451000 2023-01-24 3:48PM EST 451.00 0.03 0.03 0.04 -0.02 -40.00% 6 2,000 18.56%
SPY230217C00452000 2023-01-24 3:52PM EST 452.00 0.04 0.03 0.04 -0.01 -20.00% 60 2,358 18.95%
SPY230217C00453000 2023-01-24 10:30AM EST 453.00 0.03 0.03 0.04 -0.01 -25.00% 2 3,155 19.24%
SPY230217C00454000 2023-01-24 4:04PM EST 454.00 0.03 0.03 0.04 -0.01 -25.00% 73 1,854 19.53%
SPY230217C00455000 2023-01-24 3:32PM EST 455.00 0.03 0.02 0.03 0.00 - 802 6,084 19.14%
SPY230217C00460000 2023-01-24 3:54PM EST 460.00 0.03 0.02 0.03 0.00 - 145 34,402 20.70%
SPY230217C00465000 2023-01-24 2:57PM EST 465.00 0.01 0.01 0.02 0.00 - 929 6,454 21.09%
SPY230217C00470000 2023-01-23 2:44PM EST 470.00 0.02 0.01 0.02 0.00 - 50 3,400 22.46%
SPY230217C00475000 2023-01-20 11:46AM EST 475.00 0.01 0.01 0.02 0.00 - 37 3,753 23.83%
SPY230217C00480000 2023-01-24 12:28PM EST 480.00 0.01 0.00 0.01 0.00 - 11 1,570 23.44%
SPY230217C00485000 2023-01-23 10:50AM EST 485.00 0.01 0.00 0.01 0.00 - 40 2,579 25.00%
SPY230217C00490000 2023-01-23 12:51PM EST 490.00 0.01 0.00 0.01 0.00 - 1 1,066 26.17%
SPY230217C00495000 2023-01-24 1:58PM EST 495.00 0.01 0.00 0.01 0.00 - 10 1,622 27.34%
SPY230217C00500000 2023-01-24 12:37PM EST 500.00 0.01 0.00 0.01 0.00 - 5 4,930 28.13%
SPY230217C00505000 2023-01-12 10:17AM EST 505.00 0.01 0.00 0.01 0.00 - 16 2,092 29.69%
SPY230217C00510000 2023-01-11 2:57PM EST 510.00 0.01 0.00 0.01 0.00 - 1 901 30.47%
SPY230217C00515000 2023-01-11 2:45PM EST 515.00 0.01 0.00 0.01 0.00 - 1 2,167 31.64%
SPY230217C00520000 2022-12-23 11:41AM EST 520.00 0.01 0.00 0.01 0.00 - 2 985 32.81%
SPY230217C00525000 2023-01-12 9:32AM EST 525.00 0.01 0.00 0.01 0.00 - 92 8,309 33.99%
SPY230217C00530000 2022-12-19 11:35AM EST 530.00 0.01 0.00 0.01 0.00 - 20 1,176 35.16%
SPY230217C00535000 2023-01-04 10:19AM EST 535.00 0.01 0.00 0.01 0.00 - 14 1,476 35.94%
SPY230217C00540000 2022-12-21 1:01PM EST 540.00 0.01 0.00 0.01 0.00 - 36 828 37.11%
SPY230217C00545000 2022-12-14 10:46AM EST 545.00 0.01 0.00 0.01 0.00 - 3 402 38.28%
SPY230217C00550000 2022-12-23 12:26PM EST 550.00 0.01 0.00 0.01 0.00 - 3 816 39.06%
SPY230217C00555000 2022-12-01 11:57AM EST 555.00 0.01 0.00 0.01 0.00 - 464 1,623 40.23%
SPY230217C00560000 2022-11-30 4:13PM EST 560.00 0.01 0.00 0.01 0.00 - 21 329 41.41%
SPY230217C00565000 2022-12-29 12:17PM EST 565.00 0.01 0.00 0.01 0.00 - 30 311 42.19%
SPY230217C00570000 2022-12-29 10:47AM EST 570.00 0.01 0.00 0.01 0.00 - 75 362 42.97%
SPY230217C00575000 2022-12-28 10:04AM EST 575.00 0.01 0.00 0.01 0.00 - 100 668 44.14%
SPY230217C00580000 2022-12-20 3:59PM EST 580.00 0.01 0.00 0.01 0.00 - 18 28 45.31%
SPY230217C00585000 2022-10-28 11:36AM EST 585.00 0.01 0.00 0.01 0.00 - 2 0 46.09%
SPY230217C00590000 2022-10-26 10:12AM EST 590.00 0.01 0.00 0.01 0.00 - - 0 46.88%
SPY230217C00595000 2022-10-25 8:33AM EST 595.00 0.01 0.00 0.04 0.00 - 20 34 50.78%
SPY230217C00600000 2022-10-25 8:33AM EST 600.00 0.01 0.00 0.02 0.00 - 20 47 51.56%
SPY230217C00605000 2022-10-17 8:51AM EST 605.00 0.01 0.00 0.01 0.00 - 1 2 50.00%
SPY230217C00615000 2022-10-31 8:43AM EST 615.00 0.01 0.00 0.00 0.00 - 400 425 25.00%
SPY230217C00720000 2023-01-09 11:40AM EST 720.00 0.01 0.00 0.01 0.00 - 5 29 65.63%
PutsforFebruary 17, 2023
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY230217P00150000 2023-01-23 4:06PM EST 150.00 0.01 0.00 0.01 0.00 - 105 12,101 110.94%
SPY230217P00160000 2023-01-24 10:16AM EST 160.00 0.01 0.00 0.01 0.00 - 1 3,915 103.13%
SPY230217P00170000 2023-01-11 3:56PM EST 170.00 0.01 0.00 0.01 0.00 - 1 2,892 96.88%
SPY230217P00180000 2023-01-12 1:01PM EST 180.00 0.01 0.00 0.01 0.00 - 30 4,111 90.63%
SPY230217P00185000 2023-01-23 11:08AM EST 185.00 0.01 0.00 0.01 0.00 - 10 2,066 87.50%
SPY230217P00190000 2023-01-23 11:08AM EST 190.00 0.01 0.00 0.01 0.00 - 10 2,276 84.38%
SPY230217P00195000 2023-01-20 10:27AM EST 195.00 0.01 0.00 0.01 0.00 - 50 2,043 81.25%
SPY230217P00200000 2023-01-24 2:59PM EST 200.00 0.01 0.00 0.01 0.00 - 5 8,468 79.69%
SPY230217P00205000 2023-01-18 9:45AM EST 205.00 0.01 0.00 0.01 0.00 - 174 1,112 76.56%
SPY230217P00210000 2023-01-23 10:47AM EST 210.00 0.01 0.00 0.01 0.00 - 1,570 2,998 75.00%
SPY230217P00215000 2023-01-23 11:30AM EST 215.00 0.01 0.00 0.01 0.00 - 250 1,541 71.88%
SPY230217P00220000 2023-01-23 1:14PM EST 220.00 0.01 0.00 0.01 0.00 - 1 2,292 68.75%
