400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforJanuary 19, 2024
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY240119C00420000 2023-01-24 2:26PM EST 420.00 26.00 24.80 27.52 -0.96 -3.56% 230 3,235 22.55%
SPY240119C00425000 2023-01-24 2:20PM EST 425.00 23.10 22.12 24.79 -0.52 -2.20% 94 2,951 21.96%
SPY240119C00430000 2023-01-24 3:57PM EST 430.00 20.60 20.10 22.42 -0.40 -1.90% 37 4,749 21.53%
SPY240119C00435000 2023-01-24 2:50PM EST 435.00 18.39 17.16 19.95 +0.29 +1.60% 45 5,726 20.95%
SPY240119C00440000 2023-01-24 4:01PM EST 440.00 16.50 14.92 16.79 +0.04 +0.24% 82 10,560 19.83%
SPY240119C00445000 2023-01-24 3:22PM EST 445.00 14.14 13.80 14.60 -0.17 -1.19% 42 5,682 19.25%
SPY240119C00450000 2023-01-24 3:52PM EST 450.00 12.04 11.00 12.60 -0.59 -4.67% 27 6,440 18.70%
SPY240119C00455000 2023-01-24 3:57PM EST 455.00 10.29 9.32 11.79 -0.66 -6.03% 49 3,862 18.93%
SPY240119C00460000 2023-01-24 2:13PM EST 460.00 8.90 8.60 9.50 -0.64 -6.71% 1,585 10,642 17.96%
SPY240119C00465000 2023-01-24 2:53PM EST 465.00 7.62 6.51 8.77 -0.31 -3.91% 32 1,862 18.12%
SPY240119C00470000 2023-01-24 3:35PM EST 470.00 6.10 5.38 7.00 -0.78 -11.34% 75 9,195 17.30%
SPY240119C00475000 2023-01-24 3:55PM EST 475.00 5.10 5.00 6.42 -0.67 -11.61% 55 2,202 17.45%
SPY240119C00480000 2023-01-24 4:02PM EST 480.00 4.55 4.25 5.05 -0.05 -1.09% 47 4,459 16.73%
SPY240119C00485000 2023-01-24 2:39PM EST 485.00 3.85 3.35 4.00 -0.35 -8.33% 23 1,328 16.18%
SPY240119C00490000 2023-01-24 12:41PM EST 490.00 3.22 3.08 3.25 -0.28 -8.00% 3 2,091 15.83%
SPY240119C00495000 2023-01-24 2:44PM EST 495.00 2.70 1.88 3.44 -0.03 -1.10% 12 510 16.64%
SPY240119C00500000 2023-01-24 2:58PM EST 500.00 2.20 2.18 2.30 -0.12 -5.17% 3 7,992 15.54%
SPY240119C00505000 2023-01-24 3:06PM EST 505.00 1.87 1.70 2.41 0.00 - 13 1,339 16.23%
SPY240119C00510000 2023-01-24 3:46PM EST 510.00 1.47 1.04 2.00 -0.12 -7.55% 31 521 16.03%
SPY240119C00515000 2023-01-23 2:00PM EST 515.00 1.44 1.00 1.86 0.00 - 1 715 16.26%
SPY240119C00520000 2023-01-24 2:05PM EST 520.00 1.12 0.80 1.65 +0.01 +0.90% 20 1,680 16.31%
SPY240119C00525000 2023-01-24 3:56PM EST 525.00 0.92 0.44 1.49 -0.10 -9.80% 28 2,375 16.43%
SPY240119C00530000 2023-01-24 9:30AM EST 530.00 0.80 0.33 1.35 -0.07 -8.05% 1 490 16.54%
SPY240119C00535000 2023-01-24 9:53AM EST 535.00 0.70 0.70 0.80 -0.05 -6.67% 10 1,837 15.45%
SPY240119C00540000 2023-01-24 4:01PM EST 540.00 0.60 0.16 1.15 -0.06 -9.09% 5 1,559 16.89%
SPY240119C00545000 2023-01-24 12:29PM EST 545.00 0.53 0.14 1.05 -0.03 -5.36% 8 524 17.02%
SPY240119C00550000 2023-01-24 3:40PM EST 550.00 0.49 0.15 0.97 -0.03 -5.77% 22 2,079 17.18%
SPY240119C00555000 2023-01-24 1:41PM EST 555.00 0.44 0.00 0.90 +0.06 +15.79% 3 583 17.35%
SPY240119C00560000 2023-01-23 2:52PM EST 560.00 0.41 0.39 0.84 0.00 - 23 1,418 17.52%
SPY240119C00565000 2023-01-23 10:48AM EST 565.00 0.38 0.00 0.79 0.00 - 3 306 17.72%
SPY240119C00570000 2023-01-23 2:23PM EST 570.00 0.33 0.05 0.74 0.00 - 69 330 17.90%
SPY240119C00575000 2023-01-24 2:24PM EST 575.00 0.30 0.10 0.70 +0.01 +3.45% 20 208 18.10%
SPY240119C00580000 2023-01-24 11:20AM EST 580.00 0.27 0.00 0.67 0.00 - 3 1,471 18.33%
SPY240119C00585000 2023-01-24 3:27PM EST 585.00 0.23 0.00 0.64 +0.04 +21.05% 1 200 18.54%
SPY240119C00590000 2023-01-19 12:58PM EST 590.00 0.17 0.01 0.62 0.00 - 2 138 18.80%
SPY240119C00595000 2023-01-19 12:43PM EST 595.00 0.18 0.00 0.60 0.00 - 1 243 19.04%
SPY240119C00600000 2023-01-24 9:50AM EST 600.00 0.19 0.09 0.59 -0.01 -5.00% 5 2,789 19.32%
SPY240119C00605000 2023-01-17 3:32PM EST 605.00 0.24 0.06 0.57 0.00 - 22 136 19.56%
SPY240119C00610000 2023-01-19 12:50PM EST 610.00 0.13 0.00 0.56 0.00 - 1 622 19.83%
SPY240119C00615000 2023-01-20 3:30PM EST 615.00 0.12 0.00 0.55 0.00 - 494 384 20.09%
SPY240119C00620000 2023-01-23 2:28PM EST 620.00 0.13 0.00 0.54 0.00 - 123 421 20.35%
SPY240119C00625000 2023-01-24 2:57PM EST 625.00 0.10 0.00 0.11 -0.45 -81.82% 6 95 17.02%
SPY240119C00630000 2023-01-23 2:34PM EST 630.00 0.11 0.00 0.52 0.00 - 24 707 20.85%
SPY240119C00635000 2023-01-24 12:23PM EST 635.00 0.10 0.00 0.51 -0.10 -50.00% 2 91 21.09%
SPY240119C00640000 2023-01-24 3:00PM EST 640.00 0.08 0.00 0.08 -0.01 -11.11% 1 151 17.24%
SPY240119C00645000 2023-01-23 1:02PM EST 645.00 0.10 0.00 0.08 0.00 - 2 97 17.48%
SPY240119C00650000 2023-01-24 11:09AM EST 650.00 0.06 0.03 0.07 -0.02 -25.00% 23 1,334 17.53%
SPY240119C00655000 2023-01-23 3:07PM EST 655.00 0.07 0.03 0.07 0.00 - 1 477 17.77%
SPY240119C00660000 2023-01-24 12:36PM EST 660.00 0.07 0.06 0.48 -0.01 -12.50% 1 657 22.38%
SPY240119C00665000 2023-01-23 3:06PM EST 665.00 0.05 0.05 0.06 0.00 - 3 3,703 17.97%
SPY240119C00670000 2023-01-23 3:06PM EST 670.00 0.05 0.00 0.47 0.00 - 1 194 22.88%
SPY240119C00675000 2023-01-23 9:30AM EST 675.00 0.07 0.01 0.05 0.00 - 10 29 18.12%
SPY240119C00680000 2023-01-24 12:53PM EST 680.00 0.05 0.01 0.46 +0.02 +66.67% 1 75 23.35%
SPY240119C00685000 2023-01-12 2:31PM EST 685.00 0.08 0.03 0.46 0.00 - 2 1,555 23.62%
SPY240119C00690000 2023-01-17 1:56PM EST 690.00 0.06 0.01 0.45 0.00 - 8 140 23.83%
SPY240119C00695000 2023-01-24 12:02PM EST 695.00 0.04 0.01 0.30 -0.01 -20.00% 4 61 22.90%
SPY240119C00700000 2023-01-20 2:25PM EST 700.00 0.04 0.02 0.15 0.00 - 2 3,255 21.41%
SPY240119C00705000 2023-01-17 2:33PM EST 705.00 0.05 0.00 0.45 0.00 - 5 271 24.61%
SPY240119C00710000 2023-01-23 11:49AM EST 710.00 0.03 0.03 0.04 0.00 - 4 582 19.29%
SPY240119C00720000 2023-01-24 9:30AM EST 720.00 0.04 0.03 0.05 0.00 - 5 13,447 20.12%
PutsforJanuary 19, 2024
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY240119P00180000 2023-01-24 3:44PM EST 180.00 0.91 0.91 0.94 -0.04 -4.21% 21 1,369 40.54%
SPY240119P00185000 2023-01-23 3:40PM EST 185.00 1.01 0.50 1.45 0.00 - 7 221 42.25%
SPY240119P00190000 2023-01-24 1:42PM EST 190.00 1.05 0.56 1.54 -0.04 -3.67% 2 261 41.38%
SPY240119P00195000 2023-01-24 9:56AM EST 195.00 1.17 0.63 1.63 +0.03 +2.63% 6 122 40.50%
SPY240119P00200000 2023-01-24 4:06PM EST 200.00 1.23 1.15 1.24 -0.04 -3.15% 13 2,500 37.37%
SPY240119P00205000 2023-01-18 3:57PM EST 205.00 1.59 0.78 1.83 0.00 - 8 244 38.84%
SPY240119P00210000 2023-01-19 10:28AM EST 210.00 1.79 0.89 1.50 0.00 - 1 2,091 36.23%
SPY240119P00215000 2023-01-24 9:50AM EST 215.00 1.64 1.00 2.04 +0.02 +1.23% 15 704 37.18%
SPY240119P00220000 2023-01-23 10:09AM EST 220.00 1.76 1.11 2.17 0.00 - 220 347 36.44%
SPY240119P00225000 2023-01-24 10:42AM EST 225.00 1.87 1.24 2.29 -0.02 -1.06% 1 375 35.65%
SPY240119P00230000 2023-01-23 1:24PM EST 230.00 2.03 1.38 2.03 +0.13 +6.84% 3 2,630 33.64%
SPY240119P00235000 2023-01-24 2:05PM EST 235.00 2.08 1.52 2.45 -0.04 -1.89% 5 673 33.81%
SPY240119P00240000 2023-01-24 2:35PM EST 240.00 2.21 1.68 2.75 -0.16 -6.75% 10 1,565 33.51%
SPY240119P00245000 2023-01-24 10:54AM EST 245.00 2.45 1.86 2.92 -0.07 -2.78% 15 884 32.81%
SPY240119P00250000 2023-01-24 11:15AM EST 250.00 2.69 2.05 3.11 +0.08 +3.07% 17 2,537 32.15%
SPY240119P00255000 2023-01-24 2:09PM EST 255.00 2.82 2.25 3.31 -0.11 -3.75% 1 294 31.49%
SPY240119P00260000 2023-01-24 4:10PM EST 260.00 3.00 2.46 3.54 -0.01 -0.33% 1 914 30.87%
SPY240119P00265000 2023-01-23 1:39PM EST 265.00 3.27 2.70 3.77 0.00 - 1 290 30.23%
SPY240119P00270000 2023-01-23 4:14PM EST 270.00 3.67 2.96 4.02 0.00 - 3 434 29.61%
SPY240119P00275000 2023-01-24 9:51AM EST 275.00 4.02 3.50 4.10 +0.14 +3.61% 3 1,594 28.65%
SPY240119P00280000 2023-01-24 11:16AM EST 280.00 4.21 3.30 4.25 -0.45 -9.66% 6 1,632 27.83%
SPY240119P00285000 2023-01-23 3:59PM EST 285.00 4.60 3.62 5.10 0.00 - 8 1,535 28.14%
SPY240119P00290000 2023-01-24 3:33PM EST 290.00 4.80 3.96 5.47 -0.19 -3.81% 14 1,270 27.59%
SPY240119P00295000 2023-01-24 1:12PM EST 295.00 5.27 4.33 5.75 -0.33 -5.89% 6 1,831 26.89%
SPY240119P00300000 2023-01-24 3:51PM EST 300.00 5.60 5.50 5.97 -0.23 -3.95% 133 15,754 26.08%
SPY240119P00305000 2023-01-24 3:33PM EST 305.00 6.05 5.18 6.78 -0.28 -4.42% 5 2,321 26.03%
SPY240119P00310000 2023-01-24 3:48PM EST 310.00 6.72 5.90 7.29 -0.11 -1.61% 60 5,026 25.53%
SPY240119P00315000 2023-01-24 3:44PM EST 315.00 7.30 6.18 7.84 -0.25 -3.31% 25 4,336 25.03%
SPY240119P00320000 2023-01-24 3:51PM EST 320.00 7.58 7.10 7.83 -0.04 -0.52% 190 14,686 23.88%
SPY240119P00325000 2023-01-24 4:02PM EST 325.00 8.20 8.10 8.70 -0.40 -4.65% 37 4,655 23.67%
SPY240119P00330000 2023-01-24 10:00AM EST 330.00 9.45 8.50 9.55 +0.45 +5.00% 3 6,332 23.37%
SPY240119P00335000 2023-01-24 3:32PM EST 335.00 9.85 8.73 10.20 -0.09 -0.91% 5 4,592 22.82%
SPY240119P00340000 2023-01-24 3:33PM EST 340.00 10.50 9.55 11.00 -0.34 -3.14% 180 6,024 22.36%
SPY240119P00345000 2023-01-24 4:14PM EST 345.00 11.20 10.32 11.30 -0.59 -5.00% 271 5,488 21.43%
SPY240119P00350000 2023-01-24 4:02PM EST 350.00 12.10 12.00 12.54 -0.50 -3.97% 72 7,698 21.26%
SPY240119P00355000 2023-01-24 1:39PM EST 355.00 13.35 12.15 14.17 -0.09 -0.67% 2 9,697 21.32%
SPY240119P00360000 2023-01-24 3:34PM EST 360.00 14.40 14.05 15.24 -0.22 -1.50% 2,752 5,017 20.86%
SPY240119P00365000 2023-01-24 1:57PM EST 365.00 15.55 14.90 16.38 +0.01 +0.06% 10 5,693 20.40%
SPY240119P00370000 2023-01-24 2:55PM EST 370.00 16.55 15.39 17.59 -0.89 -5.10% 79 4,258 19.93%
SPY240119P00375000 2023-01-24 3:57PM EST 375.00 17.99 16.62 18.85 -0.24 -1.32% 417 8,177 19.43%
SPY240119P00380000 2023-01-24 4:04PM EST 380.00 18.80 18.60 20.20 -1.20 -6.00% 379 5,575 18.93%
SPY240119P00385000 2023-01-24 3:58PM EST 385.00 20.89 19.30 21.71 -0.08 -0.38% 20 6,117 18.47%
SPY240119P00390000 2023-01-24 4:02PM EST 390.00 23.02 21.50 23.26 -0.43 -1.83% 54 7,573 17.96%
SPY240119P00395000 2023-01-24 4:03PM EST 395.00 23.46 23.41 24.90 -1.22 -4.94% 49 6,235 17.44%
SPY240119P00400000 2023-01-24 4:01PM EST 400.00 25.25 25.01 26.64 -1.00 -3.81% 322 14,056 16.90%
SPY240119P00405000 2023-01-24 3:56PM EST 405.00 27.50 25.81 28.50 -0.76 -2.69% 24 2,534 16.35%
SPY240119P00410000 2023-01-24 3:44PM EST 410.00 29.83 27.72 30.48 -0.45 -1.49% 137 3,448 15.78%
SPY240119P00415000 2023-01-24 2:16PM EST 415.00 31.52 29.77 32.60 -0.30 -0.94% 20 2,859 15.20%
SPY240119P00420000 2023-01-24 3:54PM EST 420.00 33.84 31.98 34.87 -1.13 -3.23% 5 1,175 14.60%
SPY240119P00425000 2023-01-24 12:29PM EST 425.00 36.24 34.37 37.33 -1.26 -3.36% 2 2,205 13.99%
SPY240119P00430000 2023-01-24 4:12PM EST 430.00 38.25 36.97 39.98 -1.94 -4.83% 3 740 13.38%
SPY240119P00435000 2023-01-24 1:03PM EST 435.00 41.99 39.78 42.85 +0.99 +2.41% 3 1,409 12.75%
SPY240119P00440000 2023-01-24 12:48PM EST 440.00 45.20 42.83 45.95 +1.06 +2.40% 304 2,169 12.11%
SPY240119P00445000 2023-01-23 3:57PM EST 445.00 49.37 46.14 49.31 0.00 - 3 460 11.47%
SPY240119P00450000 2023-01-24 1:08PM EST 450.00 52.25 50.00 52.96 -2.65 -4.83% 7 1,703 10.84%
SPY240119P00455000 2023-01-23 1:42PM EST 455.00 54.26 53.57 56.87 0.00 - 4 822 10.20%
SPY240119P00460000 2023-01-18 1:47PM EST 460.00 66.20 57.71 61.09 0.00 - 11 261 9.64%
SPY240119P00465000 2023-01-20 3:25PM EST 465.00 70.54 62.15 65.88 0.00 - 5 63 9.81%
SPY240119P00470000 2023-01-20 3:25PM EST 470.00 75.46 67.07 70.69 0.00 - 7 209 9.95%
SPY240119P00475000 2023-01-24 10:58AM EST 475.00 74.46 72.07 75.75 -11.20 -13.07% 1 94 10.59%
SPY240119P00480000 2023-01-19 4:09PM EST 480.00 91.54 77.06 80.97 0.00 - 70 41 11.56%
SPY240119P00485000 2022-11-23 1:02PM EST 485.00 86.61 100.00 105.00 0.00 - 2 0 29.86%
SPY240119P00490000 2022-12-21 3:47PM EST 490.00 104.36 92.95 95.80 0.00 - 2 5 19.01%
SPY240119P00495000 2022-10-27 8:35AM EST 495.00 111.00 91.00 96.00 0.00 - 7 0 13.12%
SPY240119P00500000 2023-01-19 3:43PM EST 500.00 110.26 97.04 100.66 0.00 - 33 33 12.78%
SPY240119P00505000 2022-12-02 1:17PM EST 505.00 102.00 119.50 124.50 0.00 - 8 2 32.40%
SPY240119P00510000 2023-01-03 10:35AM EST 510.00 129.23 107.03 110.68 0.00 - 1 5 13.73%
SPY240119P00515000 2023-01-12 12:05PM EST 515.00 118.00 112.03 116.01 0.00 - 23 1 15.01%
SPY240119P00520000 2023-01-20 3:18PM EST 520.00 124.29 118.14 120.97 0.00 - 1 5 15.36%
SPY240119P00525000 2022-11-23 1:06PM EST 525.00 125.51 140.00 145.00 0.00 - 2 1 35.46%
SPY240119P00530000 2022-10-31 2:25PM EST 530.00 143.80 120.50 125.50 0.00 - 7 2 0.00%
SPY240119P00535000 2023-01-13 3:48PM EST 535.00 134.61 132.01 136.02 0.00 - 3 2 16.79%
SPY240119P00540000 2022-10-31 2:21PM EST 540.00 154.00 130.50 135.50 0.00 - 2 0 0.00%
SPY240119P00545000 2022-11-23 2:25PM EST 545.00 143.15 160.11 164.08 0.00 - 2 2 37.25%
SPY240119P00550000 2022-09-28 2:39PM EST 550.00 178.62 158.06 168.06 0.00 - 2 0 37.04%
SPY240119P00555000 2022-08-16 2:55PM EST 555.00 125.50 163.50 168.50 0.00 - 20 10 33.82%
SPY240119P00560000 2022-09-21 10:56AM EST 560.00 174.07 188.00 193.00 0.00 - 2 0 49.24%
SPY240119P00565000 2022-04-05 9:31AM EST 565.00 114.62 148.00 152.05 0.00 - 1 506 0.00%
SPY240119P00570000 2022-12-29 9:43AM EST 570.00 186.48 166.98 171.06 0.00 - 3 0 19.73%
SPY240119P00575000 2023-01-11 2:38PM EST 575.00 181.00 171.97 176.07 0.00 - 1 6 20.14%
SPY240119P00580000 2022-06-23 9:41AM EST 580.00 202.46 182.65 187.50 0.00 - 10 0 30.54%
SPY240119P00585000 2022-06-23 9:44AM EST 585.00 207.90 187.65 192.50 0.00 - - 0 31.01%
SPY240119P00595000 2022-05-27 11:01AM EST 595.00 183.41 203.50 208.46 0.00 - 101 50 37.96%
SPY240119P00600000 2022-12-27 10:13AM EST 600.00 219.50 196.94 200.63 0.00 - 4 0 20.57%
SPY240119P00605000 2022-06-21 9:01AM EST 605.00 230.33 205.00 209.91 0.00 - 1 0 29.56%
SPY240119P00610000 2022-05-10 8:52AM EST 610.00 207.85 207.00 211.99 0.00 - 1 1 25.01%
SPY240119P00615000 2022-05-10 8:52AM EST 615.00 212.94 212.00 216.99 0.00 - 1 1 25.38%
SPY240119P00620000 2022-06-13 9:30AM EST 620.00 244.12 237.20 242.28 0.00 - 2 0 47.90%
SPY240119P00625000 2022-06-13 9:30AM EST 625.00 249.09 242.10 246.78 0.00 - 2 0 47.99%
SPY240119P00630000 2022-01-21 10:43AM EST 630.00 190.61 194.50 199.50 0.00 - 12 6 0.00%
SPY240119P00640000 2022-06-21 11:50AM EST 640.00 264.78 240.00 244.91 0.00 - 31 0 32.37%
SPY240119P00645000 2022-05-11 8:30AM EST 645.00 247.67 0.00 0.00 0.00 - 3 0 0.00%
SPY240119P00650000 2023-01-20 11:28AM EST 650.00 256.55 246.88 250.67 0.00 - 2 1 23.99%
SPY240119P00655000 2022-12-12 3:33PM EST 655.00 255.50 257.22 261.07 0.00 - 1 0 35.16%
SPY240119P00660000 2023-01-19 10:10AM EST 660.00 270.30 256.86 261.17 0.00 - 2 0 26.36%
SPY240119P00665000 2022-05-23 8:45AM EST 665.00 272.86 286.59 291.36 0.00 - - 0 53.46%
SPY240119P00670000 2022-05-23 8:45AM EST 670.00 277.86 291.52 296.29 0.00 - 1 0 53.84%
SPY240119P00675000 2022-04-06 10:51AM EST 675.00 228.65 263.00 268.00 0.00 - 65 26 0.00%
SPY240119P00680000 2023-01-12 12:09PM EST 680.00 282.45 276.83 280.69 0.00 - 2 0 25.89%
SPY240119P00690000 2022-05-11 8:50AM EST 690.00 288.06 295.65 300.00 0.00 - 65 63 42.63%
SPY240119P00700000 2023-01-19 1:23PM EST 700.00 310.07 296.80 300.68 0.00 - 1 0 26.99%
SPY240119P00705000 2022-02-02 9:46AM EST 705.00 249.74 271.51 281.51 0.00 - 9 9 0.00%
SPY240119P00710000 2022-03-28 10:16AM EST 710.00 257.51 286.50 296.50 0.00 - 1 24 0.00%
SPY240119P00720000 2022-12-14 1:52PM EST 720.00 316.50 319.71 323.57 0.00 - 1 0 35.73%
